Brood Year,Return Year,FreshwaterAge,OceanAge,RiverSystem,NumberOfReturns
1991,1993,0,1,Naknek,0
1991,1994,0,2,Naknek,2135
1991,1995,0,3,Naknek,0
1991,1996,0,4,Naknek,0
1991,1997,0,5,Naknek,0
1991,1994,1,1,Naknek,10015
1991,1995,1,2,Naknek,427160
1991,1996,1,3,Naknek,3509444
1991,1997,1,4,Naknek,62276
1991,1998,1,5,Naknek,0
1991,1995,2,1,Naknek,2276
1991,1996,2,2,Naknek,137991
1991,1997,2,3,Naknek,421595
1991,1998,2,4,Naknek,1437
1991,1996,3,1,Naknek,0
1991,1997,3,2,Naknek,0
1991,1998,3,3,Naknek,0
1991,1999,3,4,Naknek,0
1992,1994,0,1,Naknek,0
1992,1995,0,2,Naknek,0
1992,1996,0,3,Naknek,5579
1992,1997,0,4,Naknek,0
1992,1998,0,5,Naknek,0
1992,1995,1,1,Naknek,0
1992,1996,1,2,Naknek,157494
1992,1997,1,3,Naknek,746815
1992,1998,1,4,Naknek,11801
1992,1999,1,5,Naknek,0
1992,1996,2,1,Naknek,474
1992,1997,2,2,Naknek,280285
1992,1998,2,3,Naknek,261958
1992,1999,2,4,Naknek,0
1992,1997,3,1,Naknek,1600
1992,1998,3,2,Naknek,3486
1992,1999,3,3,Naknek,0
1992,2000,3,4,Naknek,0
1993,1995,0,1,Naknek,0
1993,1996,0,2,Naknek,0
1993,1997,0,3,Naknek,0
1993,1998,0,4,Naknek,0
1993,1999,0,5,Naknek,0
1993,1996,1,1,Naknek,119
1993,1997,1,2,Naknek,349586
1993,1998,1,3,Naknek,1110393
1993,1999,1,4,Naknek,23595
1993,2000,1,5,Naknek,0
1993,1997,2,1,Naknek,14293
1993,1998,2,2,Naknek,424747
1993,1999,2,3,Naknek,748754
1993,2000,2,4,Naknek,0
1993,1998,3,1,Naknek,0
1993,1999,3,2,Naknek,0
1993,2000,3,3,Naknek,0
1993,2001,3,4,Naknek,0
1994,1996,0,1,Naknek,0
1994,1997,0,2,Naknek,0
1994,1998,0,3,Naknek,0
1994,1999,0,4,Naknek,0
1994,2000,0,5,Naknek,0
1994,1997,1,1,Naknek,4898
1994,1998,1,2,Naknek,497096
1994,1999,1,3,Naknek,745786
1994,2000,1,4,Naknek,1607
1994,2001,1,5,Naknek,0
1994,1998,2,1,Naknek,16689
1994,1999,2,2,Naknek,715250
1994,2000,2,3,Naknek,367018
1994,2001,2,4,Naknek,2656
1994,1999,3,1,Naknek,0
1994,2000,3,2,Naknek,0
1994,2001,3,3,Naknek,0
1994,2002,3,4,Naknek,0
1995,1997,0,1,Naknek,0
1995,1998,0,2,Naknek,0
1995,1999,0,3,Naknek,0
1995,2000,0,4,Naknek,268
1995,2001,0,5,Naknek,0
1995,1998,1,1,Naknek,8512
1995,1999,1,2,Naknek,2373542
1995,2000,1,3,Naknek,3074289
1995,2001,1,4,Naknek,67471
1995,2002,1,5,Naknek,0
1995,1999,2,1,Naknek,480
1995,2000,2,2,Naknek,114668
1995,2001,2,3,Naknek,167592
1995,2002,2,4,Naknek,3283
1995,2000,3,1,Naknek,0
1995,2001,3,2,Naknek,0
1995,2002,3,3,Naknek,243
1995,2003,3,4,Naknek,0
1996,1998,0,1,Naknek,0
1996,1999,0,2,Naknek,0
1996,2000,0,3,Naknek,0
1996,2001,0,4,Naknek,0
1996,2002,0,5,Naknek,0
1996,1999,1,1,Naknek,1324
1996,2000,1,2,Naknek,334193
1996,2001,1,3,Naknek,5453703
1996,2002,1,4,Naknek,105202
1996,2003,1,5,Naknek,0
1996,2000,2,1,Naknek,0
1996,2001,2,2,Naknek,48123
1996,2002,2,3,Naknek,370295
1996,2003,2,4,Naknek,2617
1996,2001,3,1,Naknek,0
1996,2002,3,2,Naknek,851
1996,2003,3,3,Naknek,0
1996,2004,3,4,Naknek,135
1997,1999,0,1,Naknek,0
1997,2000,0,2,Naknek,0
1997,2001,0,3,Naknek,1260
1997,2002,0,4,Naknek,0
1997,2003,0,5,Naknek,0
1997,2000,1,1,Naknek,0
1997,2001,1,2,Naknek,94944
1997,2002,1,3,Naknek,878522
1997,2003,1,4,Naknek,14909
1997,2004,1,5,Naknek,0
1997,2001,2,1,Naknek,6804
1997,2002,2,2,Naknek,803235
1997,2003,2,3,Naknek,1554577
1997,2004,2,4,Naknek,2112
1997,2002,3,1,Naknek,0
1997,2003,3,2,Naknek,4247
1997,2004,3,3,Naknek,0
1997,2005,3,4,Naknek,0
1998,2000,0,1,Naknek,0
1998,2001,0,2,Naknek,0
1998,2002,0,3,Naknek,0
1998,2003,0,4,Naknek,0
1998,2004,0,5,Naknek,0
1998,2001,1,1,Naknek,1008
1998,2002,1,2,Naknek,583437
1998,2003,1,3,Naknek,1895432
1998,2004,1,4,Naknek,17590
1998,2005,1,5,Naknek,0
1998,2002,2,1,Naknek,1476
1998,2003,2,2,Naknek,538146
1998,2004,2,3,Naknek,727396
1998,2005,2,4,Naknek,0
1998,2003,3,1,Naknek,0
1998,2004,3,2,Naknek,0
1998,2005,3,3,Naknek,0
1998,2006,3,4,Naknek,0
1999,2001,0,1,Naknek,0
1999,2002,0,2,Naknek,243
1999,2003,0,3,Naknek,0
1999,2004,0,4,Naknek,0
1999,2005,0,5,Naknek,0
1999,2002,1,1,Naknek,0
1999,2003,1,2,Naknek,693625
1999,2004,1,3,Naknek,1357184
1999,2005,1,4,Naknek,14515
1999,2006,1,5,Naknek,0
1999,2003,2,1,Naknek,7508
1999,2004,2,2,Naknek,688479
1999,2005,2,3,Naknek,899604
1999,2006,2,4,Naknek,1108
1999,2004,3,1,Naknek,0
1999,2005,3,2,Naknek,0
1999,2006,3,3,Naknek,1108
1999,2007,3,4,Naknek,0
2000,2002,0,1,Naknek,0
2000,2003,0,2,Naknek,0
2000,2004,0,3,Naknek,301
2000,2005,0,4,Naknek,0
2000,2006,0,5,Naknek,0
2000,2003,1,1,Naknek,2952
2000,2004,1,2,Naknek,1175274
2000,2005,1,3,Naknek,6650001
2000,2006,1,4,Naknek,93073
2000,2007,1,5,Naknek,0
2000,2004,2,1,Naknek,0
2000,2005,2,2,Naknek,439966
2000,2006,2,3,Naknek,539376
2000,2007,2,4,Naknek,0
2000,2005,3,1,Naknek,0
2000,2006,3,2,Naknek,2055
2000,2007,3,3,Naknek,0
2000,2008,3,4,Naknek,0
2001,2003,0,1,Naknek,0
2001,2004,0,2,Naknek,0
2001,2005,0,3,Naknek,331
2001,2006,0,4,Naknek,1492
2001,2007,0,5,Naknek,0
2001,2004,1,1,Naknek,0
2001,2005,1,2,Naknek,475095
2001,2006,1,3,Naknek,3425105
2001,2007,1,4,Naknek,55151
2001,2008,1,5,Naknek,3169
2001,2005,2,1,Naknek,10531
2001,2006,2,2,Naknek,478834
2001,2007,2,3,Naknek,901823
2001,2008,2,4,Naknek,0
2001,2006,3,1,Naknek,0
2001,2007,3,2,Naknek,0
2001,2008,3,3,Naknek,0
2001,2009,3,4,Naknek,0
2002,2004,0,1,Naknek,0
2002,2005,0,2,Naknek,0
2002,2006,0,3,Naknek,0
2002,2007,0,4,Naknek,0
2002,2008,0,5,Naknek,0
2002,2005,1,1,Naknek,48389
2002,2006,1,2,Naknek,1691664
2002,2007,1,3,Naknek,4136648
2002,2008,1,4,Naknek,87654
2002,2009,1,5,Naknek,0
2002,2006,2,1,Naknek,1843
2002,2007,2,2,Naknek,278282
2002,2008,2,3,Naknek,209666
2002,2009,2,4,Naknek,20557
2002,2007,3,1,Naknek,0
2002,2008,3,2,Naknek,0
2002,2009,3,3,Naknek,0
2002,2010,3,4,Naknek,0
2003,2005,0,1,Naknek,0
2003,2006,0,2,Naknek,0
2003,2007,0,3,Naknek,0
2003,2008,0,4,Naknek,0
2003,2009,0,5,Naknek,0
2003,2006,1,1,Naknek,8998
2003,2007,1,2,Naknek,4066808
2003,2008,1,3,Naknek,7723581
2003,2009,1,4,Naknek,256748
2003,2010,1,5,Naknek,0
2003,2007,2,1,Naknek,0
2003,2008,2,2,Naknek,243366
2003,2009,2,3,Naknek,537622
2003,2010,2,4,Naknek,4967
2003,2008,3,1,Naknek,0
2003,2009,3,2,Naknek,1600
2003,2010,3,3,Naknek,0
2003,2011,3,4,Naknek,0
2004,2006,0,1,Naknek,0
2004,2007,0,2,Naknek,0
2004,2008,0,3,Naknek,0
2004,2009,0,4,Naknek,0
2004,2010,0,5,Naknek,0
2004,2007,1,1,Naknek,0
2004,2008,1,2,Naknek,941940
2004,2009,1,3,Naknek,1416406
2004,2010,1,4,Naknek,15928
2004,2011,1,5,Naknek,0
2004,2008,2,1,Naknek,3328
2004,2009,2,2,Naknek,913012
2004,2010,2,3,Naknek,654532
2004,2011,2,4,Naknek,1381
2004,2009,3,1,Naknek,0
2004,2010,3,2,Naknek,0
2004,2011,3,3,Naknek,0
2004,2012,3,4,Naknek,0
2005,2007,0,1,Naknek,0
2005,2008,0,2,Naknek,0
2005,2009,0,3,Naknek,0
2005,2010,0,4,Naknek,0
2005,2011,0,5,Naknek,0
2005,2008,1,1,Naknek,36689
2005,2009,1,2,Naknek,1231247
2005,2010,1,3,Naknek,2213378
2005,2011,1,4,Naknek,23298
2005,2012,1,5,Naknek,0
2005,2009,2,1,Naknek,10562
2005,2010,2,2,Naknek,744102
2005,2011,2,3,Naknek,859728
2005,2012,2,4,Naknek,3944
2005,2010,3,1,Naknek,0
2005,2011,3,2,Naknek,0
2005,2012,3,3,Naknek,2560
2005,2013,3,4,Naknek,0
2006,2008,0,1,Naknek,0
2006,2009,0,2,Naknek,0
2006,2010,0,3,Naknek,0
2006,2011,0,4,Naknek,0
2006,2012,0,5,Naknek,0
2006,2009,1,1,Naknek,50379
2006,2010,1,2,Naknek,1601297
2006,2011,1,3,Naknek,1758457
2006,2012,1,4,Naknek,32828
2006,2013,1,5,Naknek,0
2006,2010,2,1,Naknek,18811
2006,2011,2,2,Naknek,668709
2006,2012,2,3,Naknek,486457
2006,2013,2,4,Naknek,1777
2006,2011,3,1,Naknek,0
2006,2012,3,2,Naknek,25
2006,2013,3,3,Naknek,22
2006,2014,3,4,Naknek,0
2007,2009,0,1,Naknek,0
2007,2010,0,2,Naknek,0
2007,2011,0,3,Naknek,0
2007,2012,0,4,Naknek,0
2007,2013,0,5,Naknek,0
2007,2010,1,1,Naknek,17531
2007,2011,1,2,Naknek,1760600
2007,2012,1,3,Naknek,1496502
2007,2013,1,4,Naknek,30446
2007,2014,1,5,Naknek,0
2007,2011,2,1,Naknek,14250
2007,2012,2,2,Naknek,613820
2007,2013,2,3,Naknek,477552
2007,2014,2,4,Naknek,26
2007,2012,3,1,Naknek,0
2007,2013,3,2,Naknek,0
2007,2014,3,3,Naknek,0
2007,2015,3,4,Naknek,0
2008,2010,0,1,Naknek,0
2008,2011,0,2,Naknek,0
2008,2012,0,3,Naknek,25
2008,2013,0,4,Naknek,0
2008,2014,0,5,Naknek,0
2008,2011,1,1,Naknek,22966
2008,2012,1,2,Naknek,564127
2008,2013,1,3,Naknek,1505351
2008,2014,1,4,Naknek,6141
2008,2015,1,5,Naknek,0
2008,2012,2,1,Naknek,13097
2008,2013,2,2,Naknek,352555
2008,2014,2,3,Naknek,686325
2008,2015,2,4,Naknek,0
2008,2013,3,1,Naknek,0
2008,2014,3,2,Naknek,0
2008,2015,3,3,Naknek,0
2008,2016,3,4,Naknek,NA
2009,2011,0,1,Naknek,0
2009,2012,0,2,Naknek,0
2009,2013,0,3,Naknek,0
2009,2014,0,4,Naknek,0
2009,2015,0,5,Naknek,0
2009,2012,1,1,Naknek,5422
2009,2013,1,2,Naknek,455151
2009,2014,1,3,Naknek,890894
2009,2015,1,4,Naknek,196
2009,2016,1,5,Naknek,NA
2009,2013,2,1,Naknek,6497
2009,2014,2,2,Naknek,345944
2009,2015,2,3,Naknek,113431
2009,2016,2,4,Naknek,NA
2009,2014,3,1,Naknek,0
2009,2015,3,2,Naknek,0
2009,2016,3,3,Naknek,NA
2009,2017,3,4,Naknek,NA
2010,2012,0,1,Naknek,0
2010,2013,0,2,Naknek,0
2010,2014,0,3,Naknek,26
2010,2015,0,4,Naknek,0
2010,2016,0,5,Naknek,NA
2010,2013,1,1,Naknek,99957
2010,2014,1,2,Naknek,3151681
2010,2015,1,3,Naknek,1559989
2010,2016,1,4,Naknek,NA
2010,2017,1,5,Naknek,NA
2010,2014,2,1,Naknek,37781
2010,2015,2,2,Naknek,1157961
2010,2016,2,3,Naknek,NA
2010,2017,2,4,Naknek,NA
2010,2015,3,1,Naknek,0
2010,2016,3,2,Naknek,NA
2010,2017,3,3,Naknek,NA
2010,2018,3,4,Naknek,NA
2011,2013,0,1,Naknek,0
2011,2014,0,2,Naknek,0
2011,2015,0,3,Naknek,0
2011,2016,0,4,Naknek,NA
2011,2017,0,5,Naknek,NA
2011,2014,1,1,Naknek,82346
2011,2015,1,2,Naknek,1932985
2011,2016,1,3,Naknek,NA
2011,2017,1,4,Naknek,NA
2011,2018,1,5,Naknek,NA
2011,2015,2,1,Naknek,42114
2011,2016,2,2,Naknek,NA
2011,2017,2,3,Naknek,NA
2011,2018,2,4,Naknek,NA
2011,2016,3,1,Naknek,NA
2011,2017,3,2,Naknek,NA
2011,2018,3,3,Naknek,NA
2011,2019,3,4,Naknek,NA
2012,2014,0,1,Naknek,0
2012,2015,0,2,Naknek,0
2012,2016,0,3,Naknek,NA
2012,2017,0,4,Naknek,NA
2012,2018,0,5,Naknek,NA
2012,2015,1,1,Naknek,12002
2012,2016,1,2,Naknek,NA
2012,2017,1,3,Naknek,NA
2012,2018,1,4,Naknek,NA
2012,2019,1,5,Naknek,NA
2012,2016,2,1,Naknek,NA
2012,2017,2,2,Naknek,NA
2012,2018,2,3,Naknek,NA
2012,2019,2,4,Naknek,NA
2012,2017,3,1,Naknek,NA
2012,2018,3,2,Naknek,NA
2012,2019,3,3,Naknek,NA
2012,2020,3,4,Naknek,NA
2013,2015,0,1,Naknek,0
2013,2016,0,2,Naknek,NA
2013,2017,0,3,Naknek,NA
2013,2018,0,4,Naknek,NA
2013,2019,0,5,Naknek,NA
2013,2016,1,1,Naknek,NA
2013,2017,1,2,Naknek,NA
2013,2018,1,3,Naknek,NA
2013,2019,1,4,Naknek,NA
2013,2020,1,5,Naknek,NA
2013,2017,2,1,Naknek,NA
2013,2018,2,2,Naknek,NA
2013,2019,2,3,Naknek,NA
2013,2020,2,4,Naknek,NA
2013,2018,3,1,Naknek,NA
2013,2019,3,2,Naknek,NA
2013,2020,3,3,Naknek,NA
2013,2021,3,4,Naknek,NA
2014,2016,0,1,Naknek,NA
2014,2017,0,2,Naknek,NA
2014,2018,0,3,Naknek,NA
2014,2019,0,4,Naknek,NA
2014,2020,0,5,Naknek,NA
2014,2017,1,1,Naknek,NA
2014,2018,1,2,Naknek,NA
2014,2019,1,3,Naknek,NA
2014,2020,1,4,Naknek,NA
2014,2021,1,5,Naknek,NA
2014,2018,2,1,Naknek,NA
2014,2019,2,2,Naknek,NA
2014,2020,2,3,Naknek,NA
2014,2021,2,4,Naknek,NA
2014,2019,3,1,Naknek,NA
2014,2020,3,2,Naknek,NA
2014,2021,3,3,Naknek,NA
2014,2022,3,4,Naknek,NA
2015,2017,0,1,Naknek,NA
2015,2018,0,2,Naknek,NA
2015,2019,0,3,Naknek,NA
2015,2020,0,4,Naknek,NA
2015,2021,0,5,Naknek,NA
2015,2018,1,1,Naknek,NA
2015,2019,1,2,Naknek,NA
2015,2020,1,3,Naknek,NA
2015,2021,1,4,Naknek,NA
2015,2022,1,5,Naknek,NA
2015,2019,2,1,Naknek,NA
2015,2020,2,2,Naknek,NA
2015,2021,2,3,Naknek,NA
2015,2022,2,4,Naknek,NA
2015,2020,3,1,Naknek,NA
2015,2021,3,2,Naknek,NA
2015,2022,3,3,Naknek,NA
2015,2023,3,4,Naknek,NA
1955,1957,0,1,Alagnak,NA
1955,1958,0,2,Alagnak,NA
1955,1959,0,3,Alagnak,NA
1955,1960,0,4,Alagnak,NA
1955,1961,0,5,Alagnak,NA
1955,1958,1,1,Alagnak,NA
1955,1959,1,2,Alagnak,NA
1955,1960,1,3,Alagnak,NA
1955,1961,1,4,Alagnak,NA
1955,1962,1,5,Alagnak,NA
1955,1959,2,1,Alagnak,NA
1955,1960,2,2,Alagnak,NA
1955,1961,2,3,Alagnak,NA
1955,1962,2,4,Alagnak,NA
1955,1960,3,1,Alagnak,NA
1955,1961,3,2,Alagnak,NA
1955,1962,3,3,Alagnak,NA
1955,1963,3,4,Alagnak,0
1956,1958,0,1,Alagnak,NA
1956,1959,0,2,Alagnak,NA
1956,1960,0,3,Alagnak,NA
1956,1961,0,4,Alagnak,NA
1956,1962,0,5,Alagnak,NA
1956,1959,1,1,Alagnak,NA
1956,1960,1,2,Alagnak,NA
1956,1961,1,3,Alagnak,NA
1956,1962,1,4,Alagnak,NA
1956,1963,1,5,Alagnak,0
1956,1960,2,1,Alagnak,NA
1956,1961,2,2,Alagnak,NA
1956,1962,2,3,Alagnak,NA
1956,1963,2,4,Alagnak,0
1956,1961,3,1,Alagnak,NA
1956,1962,3,2,Alagnak,NA
1956,1963,3,3,Alagnak,0
1956,1964,3,4,Alagnak,0
1957,1959,0,1,Alagnak,NA
1957,1960,0,2,Alagnak,NA
1957,1961,0,3,Alagnak,NA
1957,1962,0,4,Alagnak,NA
1957,1963,0,5,Alagnak,0
1957,1960,1,1,Alagnak,NA
1957,1961,1,2,Alagnak,NA
1957,1962,1,3,Alagnak,NA
1957,1963,1,4,Alagnak,0
1957,1964,1,5,Alagnak,0
1957,1961,2,1,Alagnak,NA
1957,1962,2,2,Alagnak,NA
1957,1963,2,3,Alagnak,13499
1957,1964,2,4,Alagnak,0
1957,1962,3,1,Alagnak,NA
1957,1963,3,2,Alagnak,0
1957,1964,3,3,Alagnak,0
1957,1965,3,4,Alagnak,0
1958,1960,0,1,Alagnak,NA
1958,1961,0,2,Alagnak,NA
1958,1962,0,3,Alagnak,NA
1958,1963,0,4,Alagnak,0
1958,1964,0,5,Alagnak,0
1958,1961,1,1,Alagnak,NA
1958,1962,1,2,Alagnak,NA
1958,1963,1,3,Alagnak,13120
1958,1964,1,4,Alagnak,0
1958,1965,1,5,Alagnak,0
1958,1962,2,1,Alagnak,NA
1958,1963,2,2,Alagnak,20219
1958,1964,2,3,Alagnak,8577
1958,1965,2,4,Alagnak,0
1958,1963,3,1,Alagnak,0
1958,1964,3,2,Alagnak,0
1958,1965,3,3,Alagnak,0
1958,1966,3,4,Alagnak,0
1959,1961,0,1,Alagnak,NA
1959,1962,0,2,Alagnak,NA
1959,1963,0,3,Alagnak,0
1959,1964,0,4,Alagnak,0
1959,1965,0,5,Alagnak,0
1959,1962,1,1,Alagnak,NA
1959,1963,1,2,Alagnak,331300
1959,1964,1,3,Alagnak,338122
1959,1965,1,4,Alagnak,0
1959,1966,1,5,Alagnak,0
1959,1963,2,1,Alagnak,0
1959,1964,2,2,Alagnak,286854
1959,1965,2,3,Alagnak,50739
1959,1966,2,4,Alagnak,0
1959,1964,3,1,Alagnak,0
1959,1965,3,2,Alagnak,773
1959,1966,3,3,Alagnak,1312
1959,1967,3,4,Alagnak,0
1960,1962,0,1,Alagnak,NA
1960,1963,0,2,Alagnak,0
1960,1964,0,3,Alagnak,0
1960,1965,0,4,Alagnak,0
1960,1966,0,5,Alagnak,0
1960,1963,1,1,Alagnak,0
1960,1964,1,2,Alagnak,121361
1960,1965,1,3,Alagnak,116448
1960,1966,1,4,Alagnak,0
1960,1967,1,5,Alagnak,0
1960,1964,2,1,Alagnak,0
1960,1965,2,2,Alagnak,166915
1960,1966,2,3,Alagnak,43429
1960,1967,2,4,Alagnak,0
1960,1965,3,1,Alagnak,0
1960,1966,3,2,Alagnak,0
1960,1967,3,3,Alagnak,0
1960,1968,3,4,Alagnak,0
1961,1963,0,1,Alagnak,0
1961,1964,0,2,Alagnak,0
1961,1965,0,3,Alagnak,727
1961,1966,0,4,Alagnak,0
1961,1967,0,5,Alagnak,0
1961,1964,1,1,Alagnak,4469
1961,1965,1,2,Alagnak,50293
1961,1966,1,3,Alagnak,232931
1961,1967,1,4,Alagnak,0
1961,1968,1,5,Alagnak,0
1961,1965,2,1,Alagnak,0
1961,1966,2,2,Alagnak,6139
1961,1967,2,3,Alagnak,0
1961,1968,2,4,Alagnak,0
1961,1966,3,1,Alagnak,0
1961,1967,3,2,Alagnak,0
1961,1968,3,3,Alagnak,0
1961,1969,3,4,Alagnak,0
1962,1964,0,1,Alagnak,0
1962,1965,0,2,Alagnak,0
1962,1966,0,3,Alagnak,0
1962,1967,0,4,Alagnak,0
1962,1968,0,5,Alagnak,0
1962,1965,1,1,Alagnak,11965
1962,1966,1,2,Alagnak,110266
1962,1967,1,3,Alagnak,104885
1962,1968,1,4,Alagnak,0
1962,1969,1,5,Alagnak,0
1962,1966,2,1,Alagnak,0
1962,1967,2,2,Alagnak,1626
1962,1968,2,3,Alagnak,22573
1962,1969,2,4,Alagnak,0
1962,1967,3,1,Alagnak,0
1962,1968,3,2,Alagnak,813
1962,1969,3,3,Alagnak,0
1962,1970,3,4,Alagnak,0
1963,1965,0,1,Alagnak,0
1963,1966,0,2,Alagnak,0
1963,1967,0,3,Alagnak,0
1963,1968,0,4,Alagnak,0
1963,1969,0,5,Alagnak,0
1963,1966,1,1,Alagnak,0
1963,1967,1,2,Alagnak,231002
1963,1968,1,3,Alagnak,151684
1963,1969,1,4,Alagnak,0
1963,1970,1,5,Alagnak,0
1963,1967,2,1,Alagnak,415
1963,1968,2,2,Alagnak,30953
1963,1969,2,3,Alagnak,819
1963,1970,2,4,Alagnak,0
1963,1968,3,1,Alagnak,0
1963,1969,3,2,Alagnak,0
1963,1970,3,3,Alagnak,0
1963,1971,3,4,Alagnak,0
1964,1966,0,1,Alagnak,0
1964,1967,0,2,Alagnak,0
1964,1968,0,3,Alagnak,0
1964,1969,0,4,Alagnak,0
1964,1970,0,5,Alagnak,0
1964,1967,1,1,Alagnak,6377
1964,1968,1,2,Alagnak,97650
1964,1969,1,3,Alagnak,90731
1964,1970,1,4,Alagnak,0
1964,1971,1,5,Alagnak,0
1964,1968,2,1,Alagnak,1880
1964,1969,2,2,Alagnak,112243
1964,1970,2,3,Alagnak,73018
1964,1971,2,4,Alagnak,0
1964,1969,3,1,Alagnak,0
1964,1970,3,2,Alagnak,0
1964,1971,3,3,Alagnak,0
1964,1972,3,4,Alagnak,0
1965,1967,0,1,Alagnak,0
1965,1968,0,2,Alagnak,0
1965,1969,0,3,Alagnak,0
1965,1970,0,4,Alagnak,0
1965,1971,0,5,Alagnak,0
1965,1968,1,1,Alagnak,8480
1965,1969,1,2,Alagnak,110323
1965,1970,1,3,Alagnak,88348
1965,1971,1,4,Alagnak,5497
1965,1972,1,5,Alagnak,0
1965,1969,2,1,Alagnak,510
1965,1970,2,2,Alagnak,29040
1965,1971,2,3,Alagnak,17531
1965,1972,2,4,Alagnak,0
1965,1970,3,1,Alagnak,0
1965,1971,3,2,Alagnak,0
1965,1972,3,3,Alagnak,0
1965,1973,3,4,Alagnak,0
1966,1968,0,1,Alagnak,0
1966,1969,0,2,Alagnak,0
1966,1970,0,3,Alagnak,0
1966,1971,0,4,Alagnak,0
1966,1972,0,5,Alagnak,0
1966,1969,1,1,Alagnak,9662
1966,1970,1,2,Alagnak,304544
1966,1971,1,3,Alagnak,229248
1966,1972,1,4,Alagnak,0
1966,1973,1,5,Alagnak,0
1966,1970,2,1,Alagnak,0
1966,1971,2,2,Alagnak,13317
1966,1972,2,3,Alagnak,8812
1966,1973,2,4,Alagnak,0
1966,1971,3,1,Alagnak,0
1966,1972,3,2,Alagnak,0
1966,1973,3,3,Alagnak,0
1966,1974,3,4,Alagnak,0
1967,1969,0,1,Alagnak,0
1967,1970,0,2,Alagnak,0
1967,1971,0,3,Alagnak,461
1967,1972,0,4,Alagnak,0
1967,1973,0,5,Alagnak,0
1967,1970,1,1,Alagnak,5830
1967,1971,1,2,Alagnak,260360
1967,1972,1,3,Alagnak,52163
1967,1973,1,4,Alagnak,0
1967,1974,1,5,Alagnak,0
1967,1971,2,1,Alagnak,2325
1967,1972,2,2,Alagnak,59200
1967,1973,2,3,Alagnak,9010
1967,1974,2,4,Alagnak,0
1967,1972,3,1,Alagnak,0
1967,1973,3,2,Alagnak,0
1967,1974,3,3,Alagnak,0
1967,1975,3,4,Alagnak,0
1968,1970,0,1,Alagnak,0
1968,1971,0,2,Alagnak,411
1968,1972,0,3,Alagnak,0
1968,1973,0,4,Alagnak,0
1968,1974,0,5,Alagnak,0
1968,1971,1,1,Alagnak,8143
1968,1972,1,2,Alagnak,182414
1968,1973,1,3,Alagnak,52504
1968,1974,1,4,Alagnak,2130
1968,1975,1,5,Alagnak,0
1968,1972,2,1,Alagnak,0
1968,1973,2,2,Alagnak,685
1968,1974,2,3,Alagnak,2904
1968,1975,2,4,Alagnak,0
1968,1973,3,1,Alagnak,0
1968,1974,3,2,Alagnak,0
1968,1975,3,3,Alagnak,0
1968,1976,3,4,Alagnak,0
1969,1971,0,1,Alagnak,0
1969,1972,0,2,Alagnak,0
1969,1973,0,3,Alagnak,0
1969,1974,0,4,Alagnak,0
1969,1975,0,5,Alagnak,0
1969,1972,1,1,Alagnak,0
1969,1973,1,2,Alagnak,1354
1969,1974,1,3,Alagnak,54757
1969,1975,1,4,Alagnak,0
1969,1976,1,5,Alagnak,0
1969,1973,2,1,Alagnak,0
1969,1974,2,2,Alagnak,108529
1969,1975,2,3,Alagnak,15545
1969,1976,2,4,Alagnak,0
1969,1974,3,1,Alagnak,0
1969,1975,3,2,Alagnak,0
1969,1976,3,3,Alagnak,0
1969,1977,3,4,Alagnak,0
1970,1972,0,1,Alagnak,0
1970,1973,0,2,Alagnak,0
1970,1974,0,3,Alagnak,0
1970,1975,0,4,Alagnak,0
1970,1976,0,5,Alagnak,0
1970,1973,1,1,Alagnak,0
1970,1974,1,2,Alagnak,78027
1970,1975,1,3,Alagnak,58491
1970,1976,1,4,Alagnak,0
1970,1977,1,5,Alagnak,0
1970,1974,2,1,Alagnak,0
1970,1975,2,2,Alagnak,8320
1970,1976,2,3,Alagnak,803
1970,1977,2,4,Alagnak,0
1970,1975,3,1,Alagnak,0
1970,1976,3,2,Alagnak,0
1970,1977,3,3,Alagnak,0
1970,1978,3,4,Alagnak,0
1971,1973,0,1,Alagnak,0
1971,1974,0,2,Alagnak,0
1971,1975,0,3,Alagnak,0
1971,1976,0,4,Alagnak,0
1971,1977,0,5,Alagnak,0
1971,1974,1,1,Alagnak,1233
1971,1975,1,2,Alagnak,28838
1971,1976,1,3,Alagnak,56204
1971,1977,1,4,Alagnak,0
1971,1978,1,5,Alagnak,0
1971,1975,2,1,Alagnak,0
1971,1976,2,2,Alagnak,30123
1971,1977,2,3,Alagnak,207343
1971,1978,2,4,Alagnak,0
1971,1976,3,1,Alagnak,0
1971,1977,3,2,Alagnak,0
1971,1978,3,3,Alagnak,1012
1971,1979,3,4,Alagnak,0
1972,1974,0,1,Alagnak,0
1972,1975,0,2,Alagnak,0
1972,1976,0,3,Alagnak,0
1972,1977,0,4,Alagnak,0
1972,1978,0,5,Alagnak,0
1972,1975,1,1,Alagnak,1462
1972,1976,1,2,Alagnak,70320
1972,1977,1,3,Alagnak,27572
1972,1978,1,4,Alagnak,0
1972,1979,1,5,Alagnak,0
1972,1976,2,1,Alagnak,0
1972,1977,2,2,Alagnak,0
1972,1978,2,3,Alagnak,0
1972,1979,2,4,Alagnak,0
1972,1977,3,1,Alagnak,0
1972,1978,3,2,Alagnak,24814
1972,1979,3,3,Alagnak,0
1972,1980,3,4,Alagnak,0
1973,1975,0,1,Alagnak,0
1973,1976,0,2,Alagnak,0
1973,1977,0,3,Alagnak,0
1973,1978,0,4,Alagnak,3099
